"STUID","Y1E_ST1_1","Y1E_ST21_1","Y1E_ST21_2","Y1E_ST21_3","Y1E_ST25_1","Y1E_ST25_2","Y1E_ST25_3","Y1E_ST25_4","Y1E_ST25_5","Y1E_ENG_VS","Y1E_KOR_VS","Y1E_MATH_VS","Y1E_ST21_1R","Y1E_ST21_2R","Y1E_ST21_3R","성장신념","수업태도","학업성취도"
10254,1,1,1,1,4,4,4,2,2,368.68,405.52,421.71,5,5,5,5,3.2,398.636666666667
10255,1,1,1,1,5,5,5,5,4,421.08,453.15,594.05,5,5,5,5,4.8,489.426666666667
10256,1,2,2,2,4,3,4,3,2,492.19,381.7,565.33,4,4,4,4,3.2,479.74
10257,1,2,4,1,5,5,5,5,5,421.08,345.97,495.57,4,2,5,4.33333333333333,5,420.873333333333
10258,1,5,5,5,4,5,2,1,1,372.42,286.43,339.64,1,1,1,1,2.6,332.83
10259,1,1,1,1,3,3,3,3,3,346.22,365.82,434.02,5,5,5,5,3,382.02
10260,1,3,3,3,5,4,4,3,3,342.48,286.43,392.98,3,3,3,3,3.8,340.63
10261,1,3,2,2,4,3,3,3,3,492.19,353.91,594.05,3,4,4,3.33333333333333,3.2,480.05
10262,1,4,4,4,3,3,3,3,3,492.19,342,495.57,2,2,2,2,3,443.253333333333
10263,1,2,3,2,3,3,3,2,3,357.45,322.16,392.98,4,3,4,4,2.8,357.53
10264,1,1,1,1,3,3,4,5,5,346.22,290.4,392.98,5,5,5,5,4,343.2
10265,1,1,5,3,2,3,3,3,3,492.19,286.43,565.33,5,1,3,4.33333333333333,2.8,447.983333333333
10266,1,3,1,1,3,3,3,3,2,372.42,449.18,524.3,3,5,5,3.66666666666667,2.8,448.633333333333
10267,1,1,1,1,3,3,3,2,2,334.99,294.37,434.02,5,5,5,5,2.6,354.46
10268,1,1,1,1,5,5,5,3,2,492.19,405.52,565.33,5,5,5,5,4,487.68
10269,1,1,1,1,3,3,3,3,3,376.16,373.76,594.05,5,5,5,5,3,447.99
10270,2,3,2,3,5,5,5,3,5,492.19,409.48,495.57,3,4,3,3,4.6,465.746666666667
10271,2,1,2,1,4,4,3,2,4,372.42,433.3,392.98,5,4,5,5,3.4,399.566666666667
10272,2,2,3,4,4,3,3,2,2,383.65,413.45,495.57,4,3,2,3.33333333333333,2.8,430.89
10273,2,1,1,1,5,5,5,5,5,492.19,413.45,524.3,5,5,5,5,5,476.646666666667
10274,2,4,3,2,5,5,3,2,2,492.19,409.48,524.3,2,3,4,2.66666666666667,3.4,475.323333333333
10275,2,3,4,4,5,5,5,4,5,421.08,433.3,466.85,3,2,2,2.66666666666667,4.8,440.41
10276,2,3,3,3,5,5,5,3,3,383.65,381.7,495.57,3,3,3,3,4.2,420.306666666667
10277,2,3,3,3,3,3,3,3,3,342.48,294.37,351.95,3,3,3,3,3,329.6
10278,2,5,1,3,5,5,5,3,4,357.45,318.19,565.33,1,5,3,1.66666666666667,4.4,413.656666666667
10279,2,1,1,1,5,5,5,3,3,383.65,373.76,524.3,5,5,5,5,4.2,427.236666666667
10280,1,1,1,5,3,3,3,3,1,346.22,306.28,450.43,5,5,1,3.66666666666667,2.6,367.643333333333
10281,1,1,1,2,3,3,3,3,2,376.16,334.07,651.5,5,5,4,4.66666666666667,2.8,453.91
10282,1,2,3,2,2,3,3,4,4,492.19,377.73,466.85,4,3,4,4,3.2,445.59
10283,1,1,3,2,4,4,5,3,4,368.68,373.76,392.98,5,3,4,4.66666666666667,4,378.473333333333
10284,1,5,4,4,5,4,3,4,3,376.16,322.16,524.3,1,2,2,1.33333333333333,3.8,407.54
10285,1,1,1,1,3,3,3,5,3,376.16,306.28,594.05,5,5,5,5,3.4,425.496666666667
10286,1,1,1,1,5,5,5,4,4,492.19,421.39,651.5,5,5,5,5,4.6,521.693333333333
10287,1,3,2,4,3,3,3,3,4,376.16,286.43,466.85,3,4,2,2.66666666666667,3.2,376.48
10288,1,3,5,5,4,3,3,1,1,357.45,290.4,524.3,3,1,1,2.33333333333333,2.4,390.716666666667
10289,1,1,1,1,2,3,2,2,2,346.22,298.34,450.43,5,5,5,5,2.2,364.996666666667
10290,1,3,1,1,3,3,1,5,5,372.42,286.43,319.12,3,5,5,3.66666666666667,3.4,325.99
10291,1,1,1,1,3,3,3,3,3,492.19,413.45,565.33,5,5,5,5,3,490.323333333333
10292,1,2,1,2,4,3,2,2,3,376.16,353.91,524.3,4,5,4,4,2.8,418.123333333333
10293,1,2,3,2,2,2,2,2,3,376.16,286.43,405.29,4,3,4,4,2.2,355.96
10294,1,1,1,1,4,4,3,1,1,421.08,342,594.05,5,5,5,5,2.6,452.376666666667
10295,1,3,2,2,3,3,3,3,3,421.08,385.67,495.57,3,4,4,3.33333333333333,3,434.106666666667
10296,1,1,1,1,4,4,3,3,5,376.16,365.82,594.05,5,5,5,5,3.8,445.343333333333
10297,2,2,3,3,4,3,3,2,1,376.16,381.7,495.57,4,3,3,3.66666666666667,2.6,417.81
10298,2,2,2,3,3,3,4,3,3,492.19,338.04,466.85,4,4,3,3.66666666666667,3.2,432.36
10299,2,1,1,1,3,4,4,3,2,383.65,441.24,524.3,5,5,5,5,3.2,449.73
10300,2,2,2,2,3,3,3,1,1,421.08,433.3,450.43,4,4,4,4,2.2,434.936666666667
10301,2,1,1,1,4,5,4,3,4,492.19,433.3,495.57,5,5,5,5,4,473.686666666667
10302,2,3,3,2,3,3,2,3,4,357.45,369.79,466.85,3,3,4,3.33333333333333,3,398.03
10303,2,2,2,2,3,3,3,3,3,372.42,433.3,466.85,4,4,4,4,3,424.19
10304,2,1,1,1,4,4,5,2,3,421.08,433.3,495.57,5,5,5,5,3.6,449.983333333333
10305,2,4,4,2,3,3,3,2,2,383.65,345.97,405.29,2,2,4,2.66666666666667,2.6,378.303333333333
10306,2,2,3,2,3,3,4,3,3,357.45,318.19,565.33,4,3,4,4,3.2,413.656666666667
10307,2,1,1,1,3,4,4,3,3,492.19,353.91,565.33,5,5,5,5,3.4,470.476666666667
10308,2,2,3,3,4,3,4,3,3,421.08,302.31,594.05,4,3,3,3.66666666666667,3.4,439.146666666667
10309,2,1,1,1,3,3,2,2,2,372.42,361.85,405.29,5,5,5,5,2.4,379.853333333333
10310,1,2,1,4,3,3,3,2,1,383.65,286.43,524.3,4,5,2,3.33333333333333,2.4,398.126666666667
10311,2,1,4,1,3,4,3,5,5,368.68,492.84,524.3,5,2,5,5,4,461.94
10312,2,3,3,3,3,3,3,3,3,346.22,385.67,450.43,3,3,3,3,3,394.106666666667
10313,2,4,3,3,2,2,4,2,3,376.16,413.45,524.3,2,3,3,2.33333333333333,2.6,437.97
10314,2,1,2,1,5,5,2,2,NA,368.68,433.3,466.85,5,4,5,5,NA,422.943333333333
10315,2,3,3,3,4,4,4,3,2,492.19,433.3,524.3,3,3,3,3,3.4,483.263333333333
10316,2,3,3,4,4,4,4,3,2,376.16,334.07,434.02,3,3,2,2.66666666666667,3.4,381.416666666667
10317,2,2,1,5,5,5,5,5,5,492.19,469.03,405.29,4,5,1,3,5,455.503333333333
10318,2,2,2,2,3,3,5,5,5,376.16,433.3,495.57,4,4,4,4,4.2,435.01
10319,2,1,1,1,NA,4,4,4,4,421.08,600.02,651.5,5,5,5,5,NA,557.533333333333
10320,2,1,5,2,3,3,5,5,5,342.48,433.3,434.02,5,1,4,4.66666666666667,4.2,403.266666666667
10321,2,4,2,2,4,4,4,2,2,492.19,381.7,466.85,2,4,4,2.66666666666667,3.2,446.913333333333
10322,1,2,3,3,4,3,4,4,3,421.08,286.43,651.5,4,3,3,3.66666666666667,3.6,453.003333333333
10323,1,2,2,2,3,3,3,5,3,492.19,353.91,524.3,4,4,4,4,3.4,456.8
10324,1,1,1,1,4,2,2,1,2,492.19,361.85,450.43,5,5,5,5,2.2,434.823333333333
10325,1,4,4,4,2,2,2,5,2,383.65,401.55,466.85,2,2,2,2,2.6,417.35
10326,1,1,4,3,4,5,4,3,4,357.45,389.64,466.85,5,2,3,4.33333333333333,4,404.646666666667
10327,1,1,1,1,3,3,4,4,4,376.16,433.3,495.57,5,5,5,5,3.6,435.01
10328,1,1,2,1,4,4,4,3,2,376.16,421.39,450.43,5,4,5,5,3.4,415.993333333333
10329,1,2,2,2,4,3,3,5,3,342.48,338.04,524.3,4,4,4,4,3.6,401.606666666667
10330,1,1,1,1,3,4,3,2,1,376.16,361.85,405.29,5,5,5,5,2.6,381.1
10331,1,1,2,1,3,3,3,3,4,383.65,389.64,495.57,5,4,5,5,3.2,422.953333333333
10332,1,1,2,1,4,4,4,3,3,346.22,405.52,450.43,5,4,5,5,3.6,400.723333333333
10333,1,1,1,1,3,5,3,3,5,421.08,413.45,495.57,5,5,5,5,3.8,443.366666666667
10334,2,1,3,2,3,4,5,3,2,383.65,492.84,524.3,5,3,4,4.66666666666667,3.4,466.93
10335,2,2,3,3,3,4,4,2,1,368.68,365.82,450.43,4,3,3,3.66666666666667,2.8,394.976666666667
10336,2,1,2,1,2,2,3,3,2,383.65,409.48,466.85,5,4,5,5,2.4,419.993333333333
10337,2,2,2,2,4,3,3,2,2,376.16,469.03,421.71,4,4,4,4,2.8,422.3
10338,2,3,3,3,3,4,3,2,2,346.22,433.3,434.02,3,3,3,3,2.8,404.513333333333
10339,2,1,1,1,3,5,5,1,3,342.48,286.43,306.81,5,5,5,5,3.4,311.906666666667
10340,2,2,2,2,4,3,3,3,4,376.16,469.03,651.5,4,4,4,4,3.4,498.896666666667
10341,2,3,4,2,4,3,5,5,4,383.65,469.03,495.57,3,2,4,3.33333333333333,4.2,449.416666666667
10342,2,1,1,1,3,3,5,3,2,334.99,345.97,405.29,5,5,5,5,3.2,362.083333333333
10343,2,3,3,3,3,3,3,4,4,346.22,361.85,434.02,3,3,3,3,3.4,380.696666666667
10344,1,1,1,1,4,4,4,3,3,421.08,476.96,594.05,5,5,5,5,3.6,497.363333333333
10345,1,1,1,2,3,4,2,2,3,492.19,353.91,495.57,5,5,4,4.66666666666667,2.8,447.223333333333
10346,1,3,1,3,5,4,4,2,3,334.99,318.19,392.98,3,5,3,3,3.6,348.72
10347,1,3,4,2,3,3,3,3,3,368.68,353.91,565.33,3,2,4,3.33333333333333,3,429.306666666667
10348,1,1,1,1,3,4,4,3,3,383.65,361.85,434.02,5,5,5,5,3.4,393.173333333333
10349,1,5,2,2,3,3,3,3,3,383.65,361.85,466.85,1,4,4,2,3,404.116666666667
10350,1,2,2,2,3,3,4,3,3,421.08,377.73,524.3,4,4,4,4,3.2,441.036666666667
10351,1,3,3,2,3,2,2,1,1,346.22,318.19,565.33,3,3,4,3.33333333333333,1.8,409.913333333333
10352,1,3,3,1,4,4,4,1,1,421.08,409.48,405.29,3,3,5,3.66666666666667,2.8,411.95
10353,1,2,1,1,4,4,4,4,3,357.45,373.76,565.33,4,5,5,4.33333333333333,3.8,432.18
10354,1,1,1,1,3,3,3,3,2,346.22,413.45,466.85,5,5,5,5,2.8,408.84
10355,1,1,3,2,3,3,3,1,1,383.65,409.48,450.43,5,3,4,4.66666666666667,2.2,414.52
10356,1,3,1,1,2,3,2,4,4,334.99,345.97,450.43,3,5,5,3.66666666666667,3,377.13
10357,1,1,1,1,3,2,3,1,1,376.16,361.85,450.43,5,5,5,5,2,396.146666666667
10358,2,3,2,2,5,5,4,4,3,368.68,469.03,421.71,3,4,4,3.33333333333333,4.2,419.806666666667
10359,1,1,1,1,5,5,3,5,2,372.42,318.19,421.71,5,5,5,5,4,370.773333333333
10360,1,1,1,1,3,3,5,3,3,346.22,353.91,392.98,5,5,5,5,3.4,364.37
10361,1,2,2,2,3,2,2,1,1,346.22,334.07,421.71,4,4,4,4,1.8,367.333333333333
10362,1,1,1,1,5,5,3,5,5,383.65,353.91,434.02,5,5,5,5,4.6,390.526666666667
10363,1,1,1,1,5,5,5,3,5,492.19,433.3,594.05,5,5,5,5,4.6,506.513333333333
10364,1,2,2,2,4,5,3,2,2,372.42,365.82,421.71,4,4,4,4,3.2,386.65
10365,1,1,2,2,4,4,4,1,3,346.22,334.07,421.71,5,4,4,4.66666666666667,3.2,367.333333333333
10366,1,3,2,2,3,3,3,2,3,372.42,334.07,339.64,3,4,4,3.33333333333333,2.8,348.71
10367,2,1,2,1,4,4,4,5,4,383.65,405.52,434.02,5,4,5,5,4.2,407.73
10368,2,3,3,3,4,4,3,4,3,376.16,365.82,495.57,3,3,3,3,3.6,412.516666666667
10369,2,1,1,1,4,5,2,5,2,372.42,369.79,421.71,5,5,5,5,3.6,387.973333333333
10370,2,1,1,1,3,2,2,1,2,376.16,421.39,405.29,5,5,5,5,2,400.946666666667
10371,2,4,3,2,3,3,3,2,1,357.45,365.82,405.29,2,3,4,2.66666666666667,2.4,376.186666666667
10372,2,3,1,1,5,5,4,5,5,383.65,401.55,495.57,3,5,5,3.66666666666667,4.8,426.923333333333
10373,2,3,2,1,4,5,3,3,3,346.22,369.79,339.64,3,4,5,3.66666666666667,3.6,351.883333333333
10374,1,3,3,3,3,3,2,2,1,383.65,389.64,495.57,3,3,3,3,2.2,422.953333333333
10375,1,1,3,1,5,4,3,1,2,346.22,381.7,372.47,5,3,5,5,3,366.796666666667
10376,1,1,4,3,5,5,5,5,5,492.19,469.03,594.05,5,2,3,4.33333333333333,5,518.423333333333
10377,1,2,1,1,4,5,3,1,2,492.19,405.52,594.05,4,5,5,4.33333333333333,3,497.253333333333
10378,1,1,3,3,3,3,3,3,3,346.22,385.67,351.95,5,3,3,4.33333333333333,3,361.28
10379,1,2,3,2,3,3,3,3,3,492.19,385.67,421.71,4,3,4,4,3,433.19
10380,1,1,4,2,3,2,2,1,1,342.48,369.79,495.57,5,2,4,4.66666666666667,1.8,402.613333333333
10381,1,5,4,3,2,3,4,2,1,342.48,353.91,434.02,1,2,3,1.66666666666667,2.4,376.803333333333
10382,1,3,3,2,3,3,3,3,3,368.68,409.48,565.33,3,3,4,3.33333333333333,3,447.83
10383,1,2,3,4,2,3,2,2,1,492.19,345.97,594.05,4,3,2,3.33333333333333,2,477.403333333333
10384,1,3,3,3,3,5,5,5,5,421.08,389.64,651.5,3,3,3,3,4.6,487.406666666667
10385,1,1,2,2,3,3,2,2,1,376.16,361.85,434.02,5,4,4,4.66666666666667,2.2,390.676666666667
10386,1,1,4,2,3,3,3,2,2,492.19,405.52,594.05,5,2,4,4.66666666666667,2.6,497.253333333333
10387,1,2,2,2,3,3,3,3,3,346.22,334.07,405.29,4,4,4,4,3,361.86
10388,1,3,1,1,5,5,5,5,5,334.99,286.43,327.33,3,5,5,3.66666666666667,5,316.25
10389,2,2,4,1,5,5,5,4,3,492.19,453.15,651.5,4,2,5,4.33333333333333,4.4,532.28
10390,2,1,1,1,3,4,3,3,5,492.19,469.03,524.3,5,5,5,5,3.6,495.173333333333
10391,2,2,3,2,4,4,3,3,3,383.65,421.39,450.43,4,3,4,4,3.4,418.49
10392,2,3,3,1,4,5,3,2,3,376.16,433.3,405.29,3,3,5,3.66666666666667,3.4,404.916666666667
10393,2,3,3,2,3,3,3,2,2,383.65,469.03,565.33,3,3,4,3.33333333333333,2.6,472.67
10394,2,1,1,1,5,5,5,4,5,376.16,469.03,524.3,5,5,5,5,4.8,456.496666666667
10395,2,5,4,4,1,1,1,1,1,492.19,361.85,434.02,1,2,2,1.33333333333333,1,429.353333333333
10396,2,2,4,2,5,5,5,4,5,421.08,449.18,594.05,4,2,4,4,4.8,488.103333333333
10397,2,2,2,2,3,4,5,3,3,383.65,441.24,524.3,4,4,4,4,3.6,449.73
10398,2,1,1,2,4,4,3,3,4,492.19,373.76,495.57,5,5,4,4.66666666666667,3.6,453.84
10399,2,5,1,1,4,4,3,5,NA,383.65,453.15,466.85,1,5,5,2.33333333333333,NA,434.55
10400,2,1,3,5,3,4,5,3,1,331.25,286.43,339.64,5,3,1,3.66666666666667,3.2,319.106666666667
10401,1,4,4,1,5,5,4,1,3,492.19,524.6,594.05,2,2,5,3,3.6,536.946666666667
10402,1,4,4,2,4,4,4,3,3,376.16,322.16,495.57,2,2,4,2.66666666666667,3.6,397.963333333333
10403,1,1,1,1,4,4,5,3,3,376.16,377.73,450.43,5,5,5,5,3.8,401.44
10404,1,2,2,2,3,3,3,4,4,421.08,469.03,392.98,4,4,4,4,3.4,427.696666666667
10405,1,4,4,2,2,2,3,2,1,421.08,421.39,495.57,2,2,4,2.66666666666667,2,446.013333333333
10406,1,1,1,1,3,3,3,3,3,368.68,334.07,315.02,5,5,5,5,3,339.256666666667
10407,1,3,2,3,3,2,2,2,2,368.68,298.34,495.57,3,4,3,3,2.2,387.53
10408,1,1,5,2,4,5,2,5,5,357.45,433.3,466.85,5,1,4,4.66666666666667,4.2,419.2
10409,1,3,4,4,4,4,4,3,3,421.08,361.85,495.57,3,2,2,2.66666666666667,3.6,426.166666666667
10410,1,2,3,3,5,5,4,3,4,421.08,433.3,466.85,4,3,3,3.66666666666667,4.2,440.41
10411,1,1,2,1,4,4,4,2,3,376.16,365.82,495.57,5,4,5,5,3.4,412.516666666667
10412,1,2,3,3,3,4,2,2,2,492.19,353.91,565.33,4,3,3,3.66666666666667,2.6,470.476666666667
10413,2,2,3,3,5,4,4,4,3,357.45,330.1,434.02,4,3,3,3.66666666666667,4,373.856666666667
10414,2,3,3,2,3,3,4,3,3,421.08,433.3,421.71,3,3,4,3.33333333333333,3.2,425.363333333333
10415,2,2,1,1,4,4,5,3,4,492.19,401.55,565.33,4,5,5,4.33333333333333,4,486.356666666667
10416,2,4,2,2,4,4,4,3,3,368.68,433.3,450.43,2,4,4,2.66666666666667,3.6,417.47
10417,2,1,1,1,3,4,3,2,2,357.45,433.3,495.57,5,5,5,5,2.8,428.773333333333
10418,2,1,3,1,5,5,3,1,4,383.65,389.64,434.02,5,3,5,5,3.6,402.436666666667
10419,2,1,1,1,4,4,5,3,4,421.08,401.55,524.3,5,5,5,5,4,448.976666666667
10420,2,2,2,1,4,4,4,1,1,421.08,453.15,466.85,4,4,5,4.33333333333333,2.8,447.026666666667
10421,2,2,2,2,4,3,3,2,2,421.08,409.48,450.43,4,4,4,4,2.8,426.996666666667
10422,2,1,1,1,4,5,3,5,2,492.19,449.18,594.05,5,5,5,5,3.8,511.806666666667
10423,2,1,1,1,4,4,3,3,3,492.19,433.3,565.33,5,5,5,5,3.4,496.94
10424,2,2,3,2,4,4,2,2,2,376.16,401.55,392.98,4,3,4,4,2.8,390.23
10425,2,1,1,1,4,4,5,5,4,421.08,377.73,594.05,5,5,5,5,4.4,464.286666666667
10426,1,1,1,1,3,3,3,3,1,346.22,298.34,339.64,5,5,5,5,2.6,328.066666666667
10427,1,2,3,1,4,3,3,3,2,376.16,345.97,495.57,4,3,5,4.33333333333333,3,405.9
10428,1,2,2,2,4,3,3,3,3,492.19,469.03,565.33,4,4,4,4,3.2,508.85
10429,1,2,2,2,4,4,4,4,3,372.42,365.82,495.57,4,4,4,4,3.8,411.27
10430,1,2,2,2,3,4,4,1,1,492.19,413.45,466.85,4,4,4,4,2.6,457.496666666667
10431,1,3,2,1,3,3,3,3,3,376.16,318.19,434.02,3,4,5,3.66666666666667,3,376.123333333333
10432,1,4,2,2,4,3,2,3,3,492.19,433.3,466.85,2,4,4,2.66666666666667,3,464.113333333333
10433,1,1,4,1,5,4,5,4,5,334.99,322.16,495.57,5,2,5,5,4.6,384.24
10434,1,2,3,1,3,3,3,2,2,357.45,286.43,466.85,4,3,5,4.33333333333333,2.6,370.243333333333
10435,1,1,1,1,3,3,5,4,3,421.08,449.18,565.33,5,5,5,5,3.6,478.53
10436,1,2,2,1,4,4,2,1,1,376.16,377.73,565.33,4,4,5,4.33333333333333,2.4,439.74
10437,1,2,3,2,3,4,3,2,2,492.19,449.18,651.5,4,3,4,4,2.8,530.956666666667
10438,1,2,1,1,4,4,3,2,2,368.68,389.64,466.85,4,5,5,4.33333333333333,3,408.39
10439,1,1,1,1,3,3,2,2,2,372.42,326.13,524.3,5,5,5,5,2.4,407.616666666667
10440,1,1,2,1,4,3,2,4,3,383.65,290.4,450.43,5,4,5,5,3.2,374.826666666667
10441,1,1,2,1,4,4,4,4,2,421.08,361.85,594.05,5,4,5,5,3.6,458.993333333333
10442,2,1,2,2,3,3,3,1,2,421.08,524.6,392.98,5,4,4,4.66666666666667,2.4,446.22
10443,2,1,2,3,3,4,3,2,2,492.19,449.18,466.85,5,4,3,4.33333333333333,2.8,469.406666666667
10444,2,3,2,1,4,3,5,2,2,376.16,433.3,466.85,3,4,5,3.66666666666667,3.2,425.436666666667
10445,2,2,2,2,4,3,4,2,2,357.45,476.96,466.85,4,4,4,4,3,433.753333333333
10446,2,1,1,1,5,5,5,5,5,492.19,469.03,594.05,5,5,5,5,5,518.423333333333
10447,2,2,3,3,3,3,4,1,1,372.42,600.02,565.33,4,3,3,3.66666666666667,2.4,512.59
10448,2,1,1,1,5,5,5,2,4,421.08,326.13,466.85,5,5,5,5,4.2,404.686666666667
10449,2,1,1,1,4,4,4,5,3,421.08,492.84,651.5,5,5,5,5,4,521.806666666667
10450,2,2,2,4,3,2,5,2,2,334.99,302.31,327.33,4,4,2,3.33333333333333,2.8,321.543333333333
10451,2,2,1,1,4,5,2,5,2,492.19,453.15,565.33,4,5,5,4.33333333333333,3.6,503.556666666667
10452,2,3,2,2,4,4,5,2,2,334.99,306.28,351.95,3,4,4,3.33333333333333,3.4,331.073333333333
10453,2,1,1,1,5,5,3,2,3,376.16,600.02,524.3,5,5,5,5,3.6,500.16
10454,2,3,3,3,3,3,3,3,1,372.42,413.45,495.57,3,3,3,3,2.6,427.146666666667
10455,2,2,2,2,4,4,5,4,3,421.08,413.45,450.43,4,4,4,4,4,428.32
10456,2,1,1,1,4,3,5,2,3,492.19,409.48,495.57,5,5,5,5,3.4,465.746666666667
10457,2,3,3,3,3,3,4,3,3,492.19,365.82,466.85,3,3,3,3,3.2,441.62
10458,2,2,2,2,4,3,3,3,3,342.48,365.82,339.64,4,4,4,4,3.2,349.313333333333
10459,2,1,2,2,3,2,3,2,2,421.08,334.07,466.85,5,4,4,4.66666666666667,2.4,407.333333333333
10460,2,3,3,3,3,3,4,1,3,421.08,600.02,565.33,3,3,3,3,2.8,528.81
10461,1,1,1,1,5,5,5,4,5,383.65,334.07,466.85,5,5,5,5,4.8,394.856666666667
10462,1,1,3,1,4,4,4,4,4,492.19,353.91,594.05,5,3,5,5,4,480.05
10463,1,2,3,3,3,3,2,2,2,346.22,361.85,405.29,4,3,3,3.66666666666667,2.4,371.12
10464,1,4,2,1,4,3,4,2,3,383.65,405.52,450.43,2,4,5,3,3.2,413.2
10465,1,2,3,2,4,4,4,4,2,383.65,361.85,651.5,4,3,4,4,3.6,465.666666666667
10466,1,1,1,1,3,3,4,3,2,492.19,373.76,594.05,5,5,5,5,3,486.666666666667
10467,1,2,3,2,3,4,4,4,3,492.19,373.76,565.33,4,3,4,4,3.6,477.093333333333
10468,1,2,3,2,4,3,3,NA,NA,421.08,361.85,651.5,4,3,4,4,NA,478.143333333333
10469,1,1,2,2,3,4,5,3,2,492.19,421.39,651.5,5,4,4,4.66666666666667,3.4,521.693333333333
10470,1,2,4,4,3,3,3,4,3,368.68,334.07,466.85,4,2,2,3.33333333333333,3.2,389.866666666667
10471,1,3,1,1,5,5,5,3,3,383.65,318.19,450.43,3,5,5,3.66666666666667,4.2,384.09
10472,1,NA,NA,NA,NA,NA,NA,NA,NA,331.25,NA,278.09,NA,NA,NA,NA,NA,NA
10473,1,1,3,5,3,2,2,1,1,376.16,334.07,524.3,5,3,1,3.66666666666667,1.8,411.51
10474,1,1,1,1,4,4,4,3,3,383.65,334.07,524.3,5,5,5,5,3.6,414.006666666667
10475,1,1,4,2,3,3,3,2,2,376.16,345.97,495.57,5,2,4,4.66666666666667,2.6,405.9
10476,1,5,5,1,4,3,3,4,3,346.22,334.07,524.3,1,1,5,2.33333333333333,3.4,401.53
10477,1,1,1,1,4,3,2,3,3,357.45,365.82,351.95,5,5,5,5,3,358.406666666667
10478,1,1,2,2,4,3,3,2,1,342.48,286.43,434.02,5,4,4,4.66666666666667,2.6,354.31
10479,2,2,1,1,4,4,4,3,5,383.65,389.64,594.05,4,5,5,4.33333333333333,4,455.78
10480,2,2,2,2,3,3,3,3,3,492.19,361.85,524.3,4,4,4,4,3,459.446666666667
10481,2,2,2,2,4,4,4,3,4,372.42,381.7,565.33,4,4,4,4,3.8,439.816666666667
10482,2,1,1,1,5,5,5,5,5,421.08,469.03,594.05,5,5,5,5,5,494.72
10483,2,1,2,1,5,4,5,3,3,421.08,476.96,495.57,5,4,5,5,4,464.536666666667
10484,2,3,2,2,5,5,5,4,5,492.19,524.6,651.5,3,4,4,3.33333333333333,4.8,556.096666666667
10485,2,1,1,1,3,2,3,2,2,368.68,385.67,421.71,5,5,5,5,2.4,392.02
10486,2,1,1,1,4,4,4,1,1,383.65,369.79,495.57,5,5,5,5,2.8,416.336666666667
10487,2,4,3,1,4,4,3,3,3,376.16,389.64,450.43,2,3,5,3,3.4,405.41
10488,2,1,1,1,4,4,4,4,4,383.65,369.79,466.85,5,5,5,5,4,406.763333333333
10489,2,3,2,3,3,2,5,2,2,376.16,389.64,466.85,3,4,3,3,2.8,410.883333333333
10490,2,1,1,1,4,4,5,2,2,376.16,413.45,495.57,5,5,5,5,3.4,428.393333333333
10491,2,1,1,1,4,5,5,2,3,376.16,405.52,524.3,5,5,5,5,3.8,435.326666666667
10492,2,2,3,2,3,3,3,1,1,282.6,290.4,351.95,4,3,4,4,2.2,308.316666666667
10493,1,2,3,4,1,1,1,1,1,376.16,365.82,421.71,4,3,2,3.33333333333333,1,387.896666666667
10494,2,1,1,1,5,5,5,5,5,376.16,449.18,565.33,5,5,5,5,5,463.556666666667
10495,1,3,2,2,3,3,3,3,3,357.45,345.97,372.47,3,4,4,3.33333333333333,3,358.63
10496,2,1,1,1,3,3,3,3,3,383.65,365.82,434.02,5,5,5,5,3,394.496666666667
10497,1,1,2,1,3,3,3,1,4,492.19,441.24,421.71,5,4,5,5,2.8,451.713333333333
10498,1,1,1,1,1,1,1,1,1,383.65,345.97,421.71,5,5,5,5,1,383.776666666667
10499,1,1,4,1,4,5,4,3,5,492.19,322.16,421.71,5,2,5,5,4.2,412.02
10500,1,1,1,1,3,4,2,1,3,376.16,353.91,372.47,5,5,5,5,2.6,367.513333333333
10501,2,2,1,1,4,5,5,1,4,492.19,600.02,524.3,4,5,5,4.33333333333333,3.8,538.836666666667
10502,1,1,3,4,3,4,3,1,3,346.22,342,450.43,5,3,2,4,2.8,379.55
10503,2,2,3,2,2,2,2,2,2,376.16,405.52,327.33,4,3,4,4,2,369.67
10504,2,5,2,3,4,4,4,4,3,421.08,401.55,466.85,1,4,3,1.66666666666667,3.8,429.826666666667
10505,1,4,2,2,3,3,3,3,3,421.08,469.03,594.05,2,4,4,2.66666666666667,3,494.72
10506,2,1,1,1,3,3,4,1,4,492.19,401.55,651.5,5,5,5,5,3,515.08
10507,2,2,2,2,4,4,4,3,3,421.08,449.18,421.71,4,4,4,4,3.6,430.656666666667
10508,1,2,3,3,3,4,3,2,3,383.65,421.39,565.33,4,3,3,3.66666666666667,3,456.79
10509,2,3,3,3,3,3,4,3,3,331.25,286.43,327.33,3,3,3,3,3.2,315.003333333333
10510,1,1,1,1,3,4,2,2,4,492.19,405.52,421.71,5,5,5,5,3,439.806666666667
10511,1,1,3,1,3,3,3,3,3,421.08,345.97,421.71,5,3,5,5,3,396.253333333333
10512,1,4,4,4,2,5,3,NA,NA,492.19,413.45,651.5,2,2,2,2,NA,519.046666666667
10513,1,2,4,4,3,3,4,2,1,357.45,342,319.12,4,2,2,3.33333333333333,2.6,339.523333333333
10514,1,1,1,1,3,3,3,3,3,421.08,322.16,524.3,5,5,5,5,3,422.513333333333
